what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1355213570911
ws,sysinfo,,,"win32",1355213570911
locale,sysinfo,,,"ru_RU",1355213570911
processors,sysinfo,,,"4",1355213570911
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355213570911
java.runtime.version,sysinfo,,,"1.6.0_35-b10",1355213570911
java.specification.name,sysinfo,,,"Java Platform API Specification",1355213570911
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355213570911
java.specification.version,sysinfo,,,"1.6",1355213570911
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1355213570911
java.version,sysinfo,,,"1.6.0_35",1355213570911
java.vm.info,sysinfo,,,"mixed mode, sharing",1355213570911
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1355213570911
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1355213570911
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355213570911
java.vm.specification.version,sysinfo,,,"1.0",1355213570911
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1355213570911
java.vm.version,sysinfo,,,"20.10-b01",1355213570911
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1355213570962
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1355213573482
