what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1355205233331
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1355205233358
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1355205233371
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1355205233385
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1355205233418
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1355205233460
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1355205233486
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1355205233495
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1355205233535
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1355205233569
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1355205233595
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1355205233608
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1355205233623
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1355205233652
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1355205233697
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1355205233762
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1355205233794
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1355205233811
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1355205233839
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1355205233852
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1355205233873
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1355205233886
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1355205233902
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1355205233924
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1355205233932
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1355205233985
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1355205234016
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1355205234057
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1355205234073
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1355205234094
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1355205234114
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1355205234140
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1355205234166
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1355205234195
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1355205234232
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1355205234300
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1355205234320
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1355205234403
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1355205234425
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1355205234426
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1355205234471
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1355205234505
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1355205234543
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1355205234578
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1355205234591
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1355205234611
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1355205234647
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1355205234647
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1355205234697
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1355205234725
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1355205234748
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1355205234757
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1355205234835
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1355205234888
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1355205234916
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1355205234937
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1355205234999
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1355205235073
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1355205235134
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1355205235134
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1355205235176
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1355205235213
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1355205235259
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1355205235273
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1355205235297
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1355205235326
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1355205235356
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1355205235370
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1355205235375
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1355205235393
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1355205235405
started,bundle,org.eclipse.cdt.cross.arm.gnu,0.5.4.201202210114,"org.eclipse.cdt.cross.arm.gnu",1355205235423
os,sysinfo,,,"win32",1355205235428
arch,sysinfo,,,"x86",1355205235428
ws,sysinfo,,,"win32",1355205235428
locale,sysinfo,,,"ru_RU",1355205235428
processors,sysinfo,,,"4",1355205235428
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1355205235428
java.runtime.version,sysinfo,,,"1.6.0_35-b10",1355205235428
java.specification.name,sysinfo,,,"Java Platform API Specification",1355205235428
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355205235428
java.specification.version,sysinfo,,,"1.6",1355205235428
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1355205235428
java.version,sysinfo,,,"1.6.0_35",1355205235428
java.vm.info,sysinfo,,,"mixed mode, sharing",1355205235428
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1355205235428
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1355205235428
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1355205235428
java.vm.specification.version,sysinfo,,,"1.0",1355205235428
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1355205235428
java.vm.version,sysinfo,,,"20.10-b01",1355205235428
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1355205235690
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1355205235935
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1355205236009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1355205243248
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355205246220
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1355205248264
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355205248489
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355205248558
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1355205249276
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1355205250798
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1355205255119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355205259594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355205305817
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1355205305875
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1355205305888
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1355205307595
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1355205307601
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1355205311666
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1355205311757
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1355205311758
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1355205311760
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1355205311794
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355205327673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355205331361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355205332172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355205821059
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355205852543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355205965319
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1355205997233
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355206047066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355206098025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355206661586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355206817720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355206937902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207034834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207071433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207283841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207310202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207311410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207487389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207488614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207498544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207509533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207510204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207512979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207515970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207523374
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355207523437
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355207523484
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1355207524180
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355207527183
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355207527232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207579827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207614038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207614765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207735188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207736874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207738037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207763103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207764381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207765247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207766139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355207770159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208423164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208425803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208426916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208428951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208544380
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355208547235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208552761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208596570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208641444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208668911
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1355208681904
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1355208684248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208687372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208715825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1355208715843
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355208719054
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1355208719112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1355208721487
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.rename.element",1355208827387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208887101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208892819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355208901863
